estno,state,county,naics,value,weight,miles
54619,32,31,323 ,306.501,179.536,94.9802
54620,32,31,323 ,304.304,156.59,105.665
54621,32,31,323 ,257.628,159.637,106.768
54622,32,31,323 ,254.908,153.702,106.223
54623,32,31,324 ,2057.75,7143.29,2808
54624,32,31,324 ,0.512347,0.712537,0.177948
54625,32,31,325 ,388.55,67.836,38.4233
54626,32,31,325 ,344.034,58.039,35.8796
54627,32,31,325 ,328.706,66.4824,42.2806
54628,32,31,325 ,184.972,244.499,124.442
54629,32,31,325 ,171.161,267.152,141.345
54630,32,31,325 ,178.731,250.871,101.544
54631,32,31,325 ,63.5703,853.573,70.8016
54632,32,31,325 ,70.042,942.74,71.6811
54633,32,31,325 ,61.9505,802.47,53.9245
54634,32,31,326 ,1308.05,310.976,151.429
54635,32,31,326 ,1099.21,330.169,168.735
54636,32,31,326 ,1342.41,276.651,151.292
54637,32,31,326 ,1059.77,333.874,163.341
54638,32,31,326 ,1731.79,267.086,196.158
54639,32,31,327 ,22.1492,161.546,141.183
54640,32,31,327 ,21.5512,168.148,170.27
54641,32,31,327 ,25.1075,161.785,189.962
54642,32,31,336 ,45.6159,2.55659,1.9366
54643,32,31,336 ,52.5267,2.12102,1.9071
54644,32,31,337 ,440.577,93.1049,31.8557
54645,32,31,337 ,489.013,93.0446,28.3339
54646,32,31,337 ,400.446,93.3874,33.0014
54647,32,31,337 ,431.225,70.5069,27.5934
54648,32,31,339 ,5.20175,5.29119,0.910922
54649,32,31,339 ,4.30664,7.60302,1.01749
54650,32,31,339 ,4.074,6.2262,1.07561
54651,32,31,339 ,4.03772,7.19718,0.951589
54652,32,31,339 ,4.57677,6.74793,0.918077
54653,32,31,339 ,4.77098,6.4637,0.823722
54654,32,31,339 ,4.24873,6.06185,0.954952
54655,32,31,339 ,3.9509,5.85221,0.894657
54656,32,31,339 ,4.12461,7.23281,0.878091
54657,32,31,339 ,2063.54,83.2518,92.3453
54658,32,31,339 ,2127.66,78.0676,107.732
54659,32,31,339 ,2169.4,79.3187,93.4156
54660,32,31,339 ,1912.77,84.7426,78.0745
54661,32,31,339 ,1866.01,84.9349,69.1311
54662,32,31,339 ,1967.08,79.454,77.7344
54663,32,31,339 ,2071.8,76.4342,82.5135
54664,32,31,339 ,2078.02,73.4828,93.6519
54665,32,31,339 ,2160.01,84.6978,87.4835
54666,32,31,4231,710.468,99.5981,49.1978
54667,32,31,4231,606.689,96.4456,46.7502
54668,32,31,4231,629.793,113.409,55.0929
54669,32,31,4231,564.456,101.895,43.3167
54670,32,31,4231,655.029,106.427,43.429
54671,32,31,4231,628.682,100.215,52.2704
54672,32,31,4231,528.962,114.204,50.1141
54673,32,31,4231,578.58,109.544,44.8035
54674,32,31,4233,11.4735,958.921,112.61
54675,32,31,4233,11.0303,1001.44,97.3463
54676,32,31,4233,11.6551,819.191,112.934
54677,32,31,4233,9.20906,1015.4,112.696
54678,32,31,4233,36.8723,3410.35,114.654
54679,32,31,4233,33.8868,3305.13,119.757
54680,32,31,4233,33.7163,3623.37,141.487
54681,32,31,4233,31.7564,3827.83,122.791
54682,32,31,4233,10.7364,97.7005,4.04241
54683,32,31,4233,9.66497,110.844,3.69933
54684,32,31,4233,10.5304,67.6051,3.98863
54685,32,31,4233,7.81402,86.7738,3.81447
54686,32,31,4237,991.141,67.518,43.6714
54687,32,31,4237,1245.33,68.2175,40.2283
54688,32,31,4237,1246.14,58.8275,37.3563
54689,32,31,4237,886.132,59.5317,30.449
54690,32,31,4237,1037.81,60.2912,38.4764
54691,32,31,4237,1175.54,73.4921,33.88
54692,32,31,4237,986.111,56.7707,41.1822
54693,32,31,4238,714.092,94.1621,30.4103
54694,32,31,4238,712.206,88.1418,27.8616
54695,32,31,4238,640.879,87.7079,30.5563
54696,32,31,4238,796.334,75.5304,36.2388
54697,32,31,4238,741.303,98.4936,24.8372
54698,32,31,4238,703.122,84.2523,38.3488
54699,32,31,4238,663.214,93.2887,28.1245
54700,32,31,4238,629.689,94.9741,36.0037
54701,32,31,4238,622.096,91.6075,29.9487
54702,32,31,4238,610.085,89.4675,29.6864
54703,32,31,4238,770.907,78.3186,32.4879
54704,32,31,4238,709.495,78.1587,30.5014
54705,32,31,4238,675.57,81.3911,37.4298
54706,32,31,4238,724.28,84.6047,28.4121
54707,32,31,4238,815.92,90.4514,26.1866
54708,32,31,4238,765.468,97.0013,34.7412
54709,32,31,4243,7.56887,47.4874,3.09691
54710,32,31,4244,62.7325,13.0047,1.39968
54711,32,31,4244,59.8549,10.5874,1.43834
54712,32,31,4244,59.3871,12.0434,1.2104
54713,32,31,4244,63.7628,9.94468,1.39984
54714,32,31,4244,65.1782,10.1722,1.35863
54715,32,31,4244,57.4697,9.77999,1.59565
54716,32,31,4244,49.383,11.5832,1.2576
54717,32,31,4244,53.3367,11.721,1.49447
54718,32,31,4244,53.0157,29.046,4.8508
54719,32,31,4244,59.6106,32.1508,5.70275
54720,32,31,4244,51.3972,30.7825,5.13338
54721,32,31,4244,61.7225,30.7685,5.39968
54722,32,31,4244,68.5085,31.2778,5.16649
54723,32,31,4244,64.2202,26.4393,4.22407
54724,32,31,4244,72.513,27.5912,4.61693
54725,32,31,4244,63.6261,27.2511,4.46523
54726,32,31,4244,456.202,3.86628,4.64296
54727,32,31,4244,567.338,4.47529,4.16404
54728,32,31,4244,420.805,4.87655,3.5472
54729,32,31,4244,662.873,4.17849,3.49362
54730,32,31,4244,577.291,5.26815,3.77217
54731,32,31,4244,397.278,4.01395,4.48816
54732,32,31,4244,604.823,4.58624,4.23352
54733,32,31,4244,531.257,4.55165,4.63109
54734,32,31,4249,206.942,310.625,66.4367
54735,32,31,4249,193.946,367.922,62.0088
54736,32,31,4249,223.755,331.181,55.9693
54737,32,31,4249,211.433,284.742,63.9517
54738,32,31,4249,189.461,308.763,71.4261
54739,32,31,4543,103.832,111.051,5.56726
54740,32,31,4543,107.038,109.128,4.57222
54741,32,31,4543,110.456,107.806,5.14225
54742,32,31,4543,140.164,108.272,5.52247
54743,32,31,4543,122.529,116.472,5.71321
54744,32,31,4543,121.393,110.1,5.8541
54745,32,31,4543,116.954,119.76,6.29693
54746,32,31,4543,125.106,116.649,5.73985
54747,32,31,4543,98.5846,110.249,5.86865
54748,32,31,4543,212.766,203.326,7.42142
54749,32,31,4543,228.736,228.101,8.70264
54750,32,31,4543,226.632,207.399,9.14532
54751,32,31,4543,202.029,232.91,9.3401
54752,32,31,4543,182.179,226.49,7.24495
54753,32,31,4543,177.625,202.738,8.0219
54754,32,31,4543,188.782,242.337,8.72709
54755,32,31,4543,233.349,164.634,8.2309
54756,32,31,4543,246.175,250.682,7.0977
54757,32,31,5111,109.24,46.5058,21.4955
54758,32,31,5111,91.5916,51.6917,19.0109
54759,32,31,5111,125.679,46.0463,14.9155
54760,32,31,5111,108.376,48.7446,18.5811
54761,32,31,5111,109.047,54.8327,21.7115
54762,32,510,311 ,93.8847,89.8238,29.2426
54763,32,510,323 ,39.2623,24.134,14.7725
54764,32,510,325 ,24.995,324.302,24.0289
54765,32,510,325 ,147.733,28.7216,13.1699
54766,32,510,325 ,74.9208,120.615,57.6232
54767,32,510,326 ,236.765,53.4843,37.4764
54768,32,510,336 ,33.2043,2.11093,1.76662
54769,32,510,336 ,38.1981,2.1142,1.79307
54770,32,510,337 ,81.0724,14.179,5.21926
54771,32,510,339 ,325.639,13.0819,14.9162
54772,32,510,339 ,0.660626,1.18599,0.151551
54773,32,510,4231,102.043,17.8094,9.7741
54774,32,510,4237,191.953,9.87868,7.50101
54775,32,510,4238,78.0015,10.6041,3.10905
54776,32,510,4238,80.7341,10.7272,3.89611
54777,32,510,4244,39.0865,0.377227,0.331216
54778,32,510,4244,5.60185,0.84116,0.116895
54779,32,510,4244,4.73438,2.5676,0.461726
54780,32,510,4249,45.8709,76.8419,15.0126
54781,32,510,4543,8.91682,8.406,0.427113
54782,32,510,4543,16.3911,17.3629,0.536668
54783,32,510,5111,16.8967,6.9387,2.7139
54784,32,999,4238,26.6283,3.95462,1.26211
54785,32,999,4244,139.726,1.13752,1.01399
54786,32,999,4244,136.454,1.14989,1.00316
54787,32,999,4244,13.7261,2.31421,0.330096
54788,32,999,4244,15.5524,2.76776,0.343439
54789,32,999,4244,12.0776,6.55992,1.13433
54790,32,999,4244,12.1586,5.91667,1.24205
54791,33,1,2123,93.7981,492.021,28.3768
54792,33,1,311 ,98.3425,92.33,19.6444
54793,33,1,314 ,151.977,26.0761,28.1569
54794,33,1,321 ,34.7469,117.612,20.7432
54795,33,1,323 ,26.4254,3.39466,2.69972
54796,33,1,339 ,0.212347,0.53728,0.0217604
54797,33,1,339 ,62.8225,5.37039,2.8874
54798,33,1,4237,796.205,17.6555,14.8246
54799,33,1,4237,682.779,21.5598,15.1801
54800,33,1,4238,112.924,7.30305,2.32157
54801,33,1,4244,62.2408,1.08638,0.119879
54802,33,1,4244,23.1696,5.96495,1.02515
54803,33,1,4244,4.13088,1.11307,0.115429
54804,33,1,4543,256.25,205.634,10.1701
54805,33,1,4543,185.974,198.922,11.2565
54806,33,1,4543,20.5995,19.8293,0.80679
54807,33,1,4543,22.4814,22.363,0.650895
54808,33,1,5111,11.7973,3.27007,1.48752
54809,33,3,311 ,169.165,141.563,31.4979
54810,33,3,312 ,157.308,107.847,12.8577
54811,33,3,312 ,0.37119,0.0204794,0.000286405
54812,33,3,321 ,71.7441,182.529,31.3378
54813,33,3,323 ,25.6744,4.09582,2.60611
54814,33,3,326 ,108.789,14.8666,12.251
54815,33,3,339 ,80.9818,6.98608,3.32639
54816,33,3,339 ,0.298435,0.654478,0.0245394
54817,33,3,4238,66.8963,5.31395,1.75859
54818,33,3,4244,41.9541,0.658837,0.0827454
54819,33,3,4244,18.836,4.56197,0.799289
54820,33,3,4244,2.82385,0.741341,0.0801653
54821,33,3,4249,8.56085,18.0086,1.54494
54822,33,3,4543,230.187,329.544,12.2901
54823,33,3,4543,283.662,252.348,13.9985
54824,33,3,4543,26.5549,24.1908,0.846774
54825,33,3,4543,29.3102,23.3174,0.712063
54826,33,3,5111,12.408,4.91055,1.59512
54827,33,5,311 ,178.028,137.912,35.3666
54828,33,5,321 ,126.229,363.17,74.2181
54829,33,5,321 ,141.233,387.204,67.2073
54830,33,5,323 ,43.1101,7.00399,4.48323
54831,33,5,325 ,183.308,107.387,20.5968
54832,33,5,325 ,32.8669,7.60821,5.31664
54833,33,5,325 ,30.2662,112.977,8.05972
54834,33,5,326 ,136.81,19.9862,13.0352
54835,33,5,327 ,3.56532,92.7611,2.26229
54836,33,5,337 ,76.6572,15.0236,2.76985
54837,33,5,339 ,167.885,15.2822,8.19588
54838,33,5,339 ,176.959,14.4727,8.27085
54839,33,5,339 ,0.609259,1.61498,0.0495105
54840,33,5,339 ,0.779183,1.45407,0.0559203
54841,33,5,4238,135.861,8.7749,3.7872
54842,33,5,4244,5.1095,1.36245,0.135193
54843,33,5,4244,80.7008,1.37982,0.151216
54844,33,5,4244,31.2232,7.28477,1.25341
54845,33,5,4543,48.4387,43.0797,1.37194
54846,33,5,4543,45.5887,39.9293,1.37648
54847,33,5,4543,52.178,33.8769,1.11388
54848,33,5,4543,39.6621,37.3844,1.38972
54849,33,5,4543,445.087,405.918,20.3458
54850,33,5,4543,448.889,466.909,21.8903
54851,33,5,4543,416.085,428.259,18.8002
54852,33,5,4543,505.327,453.731,20.7545
54853,33,5,5111,15.6303,5.60793,1.61592
54854,33,7,321 ,45.3319,104.988,24.3122
54855,33,7,323 ,29.2574,3.92739,2.57417
54856,33,7,326 ,87.0186,15.4962,11.0031
54857,33,7,339 ,51.1458,5.56549,3.35216
54858,33,7,339 ,0.234652,0.485707,0.0187205
54859,33,7,4543,331.562,323.416,14.3696
54860,33,7,4543,268.029,318.077,14.1846
54861,33,7,4543,28.6067,28.4828,0.910362
54862,33,7,4543,26.0999,28.4424,0.736116
54863,33,7,5111,9.19063,3.61971,1.00789
54864,33,9,2123,125.238,586.929,39.7974
54865,33,9,314 ,263.299,37.2278,39.5299
54866,33,9,321 ,181.869,489.916,88.4042
54867,33,9,321 ,180.161,487.148,89.2397
54868,33,9,321 ,219.095,462.901,77.9897
54869,33,9,323 ,51.3192,6.90271,5.07293
54870,33,9,325 ,18.0953,62.4721,4.80089
54871,33,9,325 ,105.518,42.0138,11.459
54872,33,9,325 ,19.5684,4.15694,2.71615
54873,33,9,327 ,2.55324,80.2881,2.18839
54874,33,9,336 ,75.3028,0.861011,0.810595
54875,33,9,337 ,74.7845,14.2395,2.05617
54876,33,9,339 ,0.445237,0.952046,0.0321807
54877,33,9,339 ,106.063,7.6007,5.27483
54878,33,9,4231,41.8518,6.44918,2.40753
54879,33,9,4233,1.31441,140.294,12.5043
54880,33,9,4233,4.99493,422.865,21.2885
54881,33,9,4233,1.46995,12.6549,0.51561
54882,33,9,4237,385.714,10.5741,9.33185
54883,33,9,4238,139.235,12.2168,4.5651
54884,33,9,4238,141.516,9.98869,4.40192
54885,33,9,4243,14.5052,474.04,12.6332
54886,33,9,4244,3.96126,1.08234,0.115449
54887,33,9,4244,20.5698,5.91469,0.99514
54888,33,9,4244,63.6874,1.0029,0.107215
54889,33,9,4543,362.389,371.442,19.4818
54890,33,9,4543,422.779,449.749,18.5815
54891,33,9,4543,436.009,389.961,18.9491
54892,33,9,4543,43.2836,35.1286,1.15967
54893,33,9,4543,41.4727,32.6818,1.19593
54894,33,9,4543,38.7428,36.6827,1.13662
54895,33,9,5111,35.5211,11.7477,3.31349
54896,33,9,5111,33.1738,14.2356,3.64614
54897,33,9,5111,36.7526,11.4423,4.2547
54898,33,11,2123,133.234,699.461,50.6036
54899,33,11,311 ,670.007,716.299,127.321
54900,33,11,311 ,716.243,768.907,118.501
54901,33,11,311 ,754.975,512.248,150.646
54902,33,11,311 ,693.685,615.672,144.849
54903,33,11,311 ,569.624,563.892,111.641
54904,33,11,312 ,0.557438,0.0258539,0.000335704
54905,33,11,312 ,188.555,136.073,13.0325
54906,33,11,313 ,617.165,88.8885,82.2013
54907,33,11,314 ,487.409,57.2573,78.6826
54908,33,11,314 ,431.994,88.9462,70.8741
54909,33,11,321 ,167.35,449.289,82.0473
54910,33,11,321 ,167.814,340.714,67.0887
54911,33,11,321 ,149.533,333.514,69.9692
54912,33,11,322 ,519.66,10.8849,10.2937
54913,33,11,322 ,102.527,56.3638,27.6276
54914,33,11,323 ,181.815,24.1779,22.6441
54915,33,11,323 ,223.446,32.1202,21.2198
54916,33,11,323 ,175.408,28.8339,22.1148
54917,33,11,323 ,191.068,36.5269,20.9066
54918,33,11,323 ,263.83,21.9929,21.7995
54919,33,11,323 ,231.737,27.0092,20.8583
54920,33,11,325 ,675.188,339.457,78.6503
54921,33,11,325 ,693.472,266.507,69.4735
54922,33,11,325 ,601.358,300.596,80.4312
54923,33,11,325 ,568.872,313.565,79.8473
54924,33,11,325 ,117.894,382.368,23.8827
54925,33,11,325 ,100.81,337.265,29.8648
54926,33,11,325 ,89.659,406.616,29.251
54927,33,11,325 ,98.5296,394.266,30.8229
54928,33,11,325 ,103.91,25.0425,16.7853
54929,33,11,325 ,119.948,19.7091,17.3247
54930,33,11,325 ,118.286,23.7473,15.8331
54931,33,11,325 ,120.164,20.2081,14.9245
54932,33,11,326 ,795.061,159.233,94.2056
54933,33,11,326 ,779.948,152.712,92.9418
54934,33,11,326 ,689.54,131.837,85.36
54935,33,11,326 ,829.066,128.394,95.5611
54936,33,11,326 ,863.302,134.069,99.2388
54937,33,11,327 ,12.1433,328.788,10.8339
54938,33,11,327 ,12.516,335.834,8.56601
54939,33,11,327 ,13.7921,333.375,10.1224
54940,33,11,331 ,273.473,44.5278,25.2995
54941,33,11,331 ,277.799,50.6629,21.7881
54942,33,11,336 ,137.71,1.50675,1.10314
54943,33,11,337 ,193.304,41.5617,8.69099
54944,33,11,337 ,218.582,39.0056,7.03693
54945,33,11,339 ,3.14725,6.1681,0.210535
54946,33,11,339 ,3.0309,5.82949,0.193731
54947,33,11,339 ,2.97073,5.93031,0.22143
54948,33,11,339 ,2.89068,5.36073,0.214008
54949,33,11,339 ,2.52592,5.42898,0.220801
54950,33,11,339 ,2.59177,6.5293,0.252243
54951,33,11,339 ,2.66031,5.15774,0.202951
54952,33,11,339 ,711.651,59.2102,31.7788
54953,33,11,339 ,694.891,60.7599,30.8494
54954,33,11,339 ,657.381,52.6069,30.7157
54955,33,11,339 ,622.279,55.9994,31.6588
54956,33,11,339 ,630.381,57.7984,32.1399
54957,33,11,339 ,718.608,59.5959,28.0604
54958,33,11,339 ,633.996,67.9458,27.7135
54959,33,11,4231,337.492,29.5687,16.4422
54960,33,11,4231,283.097,28.9383,14.368
54961,33,11,4231,328.072,33.7843,13.218
54962,33,11,4231,269.677,37.4847,15.7327
54963,33,11,4231,308.405,35.7761,12.372
54964,33,11,4233,8.94355,67.6672,2.55597
54965,33,11,4233,8.66872,65.2508,2.57373
54966,33,11,4233,8.0566,56.9686,2.95349
54967,33,11,4233,8.83082,62.057,2.55152
54968,33,11,4233,23.2761,2469.27,102.481
54969,33,11,4233,25.8783,2350.46,102.357
54970,33,11,4233,22.9429,2424.75,95.7135
54971,33,11,4233,21.0755,2398.31,91.9222
54972,33,11,4233,7.69965,846.584,82.2179
54973,33,11,4233,9.01005,814.282,67.8706
54974,33,11,4233,8.45664,869.19,62.207
54975,33,11,4233,7.36198,787.379,75.0307
54976,33,11,4237,2829.27,89.0676,68.1362
54977,33,11,4237,3051.22,97.8722,70.1559
54978,33,11,4237,2635.54,101.87,63.9225
54979,33,11,4237,2848.43,92.2759,66.3885
54980,33,11,4237,2950.49,87.4007,63.1265
54981,33,11,4237,2911.71,78.4186,73.892
54982,33,11,4237,2491.97,67.8454,67.4431
54983,33,11,4238,1075.37,96.2831,26.0751
54984,33,11,4238,1078.43,82.9795,35.9159
54985,33,11,4238,1275.15,82.3338,41.0199
54986,33,11,4238,1197.89,95.9835,26.9475
54987,33,11,4238,982.151,63.9098,32.7843
54988,33,11,4238,1188.03,82.5975,30.0878
54989,33,11,4238,1177.32,87.2314,31.7604
54990,33,11,4238,1197.13,83.512,33.801
54991,33,11,4238,971.684,91.5475,34.0103
54992,33,11,4238,1026.82,76.1696,29.8105
54993,33,11,4238,1184.71,85.8285,31.3387
54994,33,11,4238,1178.85,91.9818,35.1959
54995,33,11,4238,1254.98,94.0443,32.9994
54996,33,11,4238,1157.57,81.3703,28.981
54997,33,11,4243,16.1437,312.413,10.878
54998,33,11,4244,81.1972,21.7695,3.45855
54999,33,11,4244,79.4475,20.7443,3.43999
55000,33,11,4244,65.3201,20.3106,3.23121
55001,33,11,4244,80.9754,19.693,3.56239
55002,33,11,4244,14.3192,4.05852,0.353254
55003,33,11,4244,13.5652,3.96779,0.45111
55004,33,11,4244,11.8382,3.47412,0.364034
55005,33,11,4244,15.2926,4.06021,0.41462
55006,33,11,4244,206.621,3.35073,0.450563
55007,33,11,4244,201.287,3.48125,0.431466
55008,33,11,4244,227.177,3.09739,0.493084
55009,33,11,4244,211.239,3.57254,0.530783
55010,33,11,4249,57.1171,109.96,9.52867
55011,33,11,4249,38.3586,116.828,9.64725
55012,33,11,4249,66.5622,98.0773,7.58197
55013,33,11,4249,61.9798,84.0849,9.58914
55014,33,11,4543,84.1068,81.9366,2.37206
55015,33,11,4543,85.5667,70.4203,2.33515
55016,33,11,4543,84.0644,84.4596,2.57671
55017,33,11,4543,95.2781,78.3919,2.58536
55018,33,11,4543,62.6416,68.8789,1.9715
55019,33,11,4543,76.1749,67.8032,2.39192
55020,33,11,4543,87.7693,79.449,2.36397
55021,33,11,4543,896.692,969.467,33.8652
55022,33,11,4543,860.925,835.825,34.1758
55023,33,11,4543,715.197,787.304,31.5327
55024,33,11,4543,798.299,761.793,39.5704
55025,33,11,4543,852.033,911.792,38.0073
55026,33,11,4543,797.814,600.771,37.6232
55027,33,11,4543,736.872,755.706,34.4227
55028,33,11,5111,36.259,16.13,4.47638
55029,33,11,5111,43.2717,14.8075,3.43663
55030,33,11,5111,43.6659,15.0111,4.22798
55031,33,13,2123,164.549,789.51,55.4558
55032,33,13,2123,167.79,711.051,59.9575
55033,33,13,311 ,299.309,236.559,52.1212
55034,33,13,311 ,321.316,228.898,55.7689
55035,33,13,312 ,0.443644,0.0177904,0.000265984
55036,33,13,312 ,127.243,95.8177,10.6483
55037,33,13,314 ,170.581,26.0107,34.4839
55038,33,13,321 ,131.349,365.736,65.4501
55039,33,13,321 ,144.617,318.052,54.445
55040,33,13,323 ,94.1916,17.1122,10.1357
55041,33,13,323 ,126.645,14.7502,10.2676
55042,33,13,323 ,116.197,15.5342,11.1273
55043,33,13,325 ,46.3088,8.18521,5.63086
55044,33,13,325 ,218.714,100.291,25.6028
55045,33,13,325 ,31.1264,128.319,8.79403
55046,33,13,326 ,138.198,24.9381,16.6166
55047,33,13,327 ,7.422,186.494,5.83565
55048,33,13,327 ,7.23689,165.474,5.71663
55049,33,13,331 ,109.304,20.431,11.518
55050,33,13,337 ,125.783,22.7702,4.77147
55051,33,13,339 ,289.864,24.7779,13.1504
55052,33,13,339 ,286.372,26.8851,15.5961
55053,33,13,339 ,317.545,28.902,13.4623
55054,33,13,339 ,1.3669,2.92314,0.0997535
55055,33,13,339 ,1.15286,2.04962,0.105142
55056,33,13,339 ,1.45447,2.3882,0.0956699
55057,33,13,4231,168.153,18.078,9.20205
55058,33,13,4231,143.831,20.253,8.16863
55059,33,13,4231,175.222,21.9818,7.03067
55060,33,13,4233,4.27309,29.3198,1.53763
55061,33,13,4233,4.45913,31.6964,1.24247
55062,33,13,4233,10.5371,1062.16,52.2484
55063,33,13,4233,11.9393,1147.13,61.7321
55064,33,13,4233,3.83028,421.072,37.1837
55065,33,13,4233,4.56809,349.204,37.2539
55066,33,13,4237,543.123,18.0889,12.2355
55067,33,13,4238,293.359,30.1617,9.40017
55068,33,13,4238,368.027,26.9146,11.8785
55069,33,13,4238,348.18,30.0539,10.8285
55070,33,13,4238,435.514,30.6195,10.3715
55071,33,13,4244,41.5987,10.86,1.52671
55072,33,13,4244,45.5451,9.85089,1.79435
55073,33,13,4244,80.4898,1.65263,0.227276
55074,33,13,4244,85.6394,1.43855,0.218564
55075,33,13,4244,7.70772,1.98608,0.216007
55076,33,13,4244,8.10413,1.87385,0.2281
55077,33,13,4249,17.9852,27.0952,2.60295
55078,33,13,4543,589.856,745.5,32.2642
55079,33,13,4543,688.515,680.231,31.6598
55080,33,13,4543,658.552,602.215,34.2098
55081,33,13,4543,524.354,581.82,29.0593
55082,33,13,4543,740.418,727.944,29.1322
55083,33,13,4543,66.5857,66.7005,1.84253
55084,33,13,4543,59.608,56.9649,1.84287
55085,33,13,4543,64.2356,51.8343,2.04131
55086,33,13,4543,62.2184,54.3791,2.08852
55087,33,13,4543,65.9509,42.6942,1.6584
55088,33,13,5111,14.1669,4.56722,1.42663
55089,33,15,311 ,803.389,627.634,113.716
55090,33,15,311 ,618.652,383.191,130.392
55091,33,15,311 ,747.253,545.66,131.537
55092,33,15,311 ,628.928,585.208,129.379
55093,33,15,311 ,757.708,514.027,137.696
55094,33,15,312 ,1.76722,0.0631317,0.000995887
55095,33,15,312 ,1.81929,0.0874851,0.00102607
55096,33,15,312 ,1.73352,0.0724483,0.00122268
55097,33,15,312 ,517.945,501.023,43.3868
55098,33,15,312 ,607.91,389.493,40.7977
55099,33,15,312 ,650.716,424.458,49.2204
55100,33,15,314 ,447.619,58.2543,79.5601
55101,33,15,314 ,409.017,68.143,61.7433
55102,33,15,316 ,454.898,52.6764,74.437
55103,33,15,321 ,129.226,294.432,50.9448
55104,33,15,321 ,108.809,307.586,53.656
55105,33,15,322 ,470.902,9.21365,8.59406
55106,33,15,322 ,96.0078,39.2816,27.01
55107,33,15,323 ,162.871,28.1866,17.98
55108,33,15,323 ,189.083,23.7268,19.1364
55109,33,15,323 ,206.131,25.2699,15.984
55110,33,15,323 ,148.909,24.0153,19.4449
55111,33,15,323 ,185.874,25.9617,20.996
55112,33,15,325 ,87.3714,365.289,24.4364
55113,33,15,325 ,61.2617,276.767,21.159
55114,33,15,325 ,79.932,293.678,22.9352
55115,33,15,325 ,572.774,281.797,66.8346
55116,33,15,325 ,586.231,277.036,58.1315
55117,33,15,325 ,373.051,247.142,57.8197
55118,33,15,325 ,97.1323,17.9503,12.9097
55119,33,15,325 ,96.3747,16.8009,15.715
55120,33,15,325 ,93.9549,18.3313,13.6301
55121,33,15,326 ,457.129,73.2644,67.4295
55122,33,15,326 ,475.297,70.6407,60.2737
55123,33,15,326 ,409.841,89.0531,48.2956
55124,33,15,327 ,10.0999,273.709,8.95138
55125,33,15,327 ,9.59729,224.82,8.5977
55126,33,15,336 ,214.178,2.46277,2.13357
55127,33,15,336 ,217.171,2.48,2.18427
55128,33,15,337 ,253.36,57.9071,11.5755
55129,33,15,337 ,327.071,57.5896,8.91304
55130,33,15,337 ,294.66,44.6712,9.6661
55131,33,15,339 ,375.364,37.3758,19.1122
55132,33,15,339 ,437.391,40.1648,20.9275
55133,33,15,339 ,455.336,34.0664,18.7722
55134,33,15,339 ,489.426,39.0043,18.0947
55135,33,15,339 ,364.221,40.3905,18.05
55136,33,15,339 ,2.00706,3.06156,0.144419
55137,33,15,339 ,2.12967,3.14098,0.136153
55138,33,15,339 ,1.65595,2.72785,0.157642
55139,33,15,339 ,1.98972,3.31675,0.131872
55140,33,15,339 ,1.54651,4.01784,0.132185
55141,33,15,4231,308.247,32.8545,13.4857
55142,33,15,4231,343.864,37.6668,18.4668
55143,33,15,4231,319.483,33.84,12.6686
55144,33,15,4231,255.973,35.6449,12.7186
55145,33,15,4231,300.747,39.3126,12.6111
55146,33,15,4233,8.36906,50.6425,2.35281
55147,33,15,4233,6.93136,57.8232,2.36942
55148,33,15,4233,7.30237,55.1269,2.13069
55149,33,15,4233,7.78061,55.0932,2.32649
55150,33,15,4233,6.70667,751.684,64.4201
55151,33,15,4233,7.08159,832.703,60.4301
55152,33,15,4233,7.66976,775.108,79.6175
55153,33,15,4233,8.06776,672.32,58.7249
55154,33,15,4233,22.0692,2398.25,75.5039
55155,33,15,4233,19.6609,1867.63,90.739
55156,33,15,4233,13.6928,2214.65,94.6185
55157,33,15,4233,19.9446,1725.08,95.8503
55158,33,15,4237,2296.19,71.6304,53.2639
55159,33,15,4237,2630.54,64.8578,58.1229
55160,33,15,4237,2543.31,66.6012,54.494
55161,33,15,4237,2255.3,70.2681,53.7559
55162,33,15,4237,2381.06,74.1788,57.4961
55163,33,15,4237,2346.95,75.6584,51.2764
55164,33,15,4238,1006.9,63.5099,23.1446
55165,33,15,4238,820.179,70.8581,21.8205
55166,33,15,4238,803.91,56.7648,25.7662
55167,33,15,4238,828.635,62.0584,27.0246
55168,33,15,4238,906.011,66.1188,23.1533
55169,33,15,4238,847.181,56.4011,21.5314
55170,33,15,4238,947.514,62.826,23.7225
55171,33,15,4238,877.257,56.8351,22.5348
55172,33,15,4238,917.091,64.4437,26.3042
55173,33,15,4238,877.178,66.821,26.3862
55174,33,15,4243,18.4223,520.735,14.3505
55175,33,15,4244,273.982,5.54557,0.770272
55176,33,15,4244,315.275,5.69803,0.711009
55177,33,15,4244,301.577,5.5063,0.80525
55178,33,15,4244,352.816,6.64017,0.663977
55179,33,15,4244,282.039,4.97648,0.74375
55180,33,15,4244,346.769,7.01972,0.66698
55181,33,15,4244,24.4674,6.02805,0.654627
55182,33,15,4244,24.9604,7.01427,0.628882
55183,33,15,4244,24.9824,6.67075,0.662526
55184,33,15,4244,25.1463,6.91861,0.699209
55185,33,15,4244,24.516,6.24427,0.746458
55186,33,15,4244,25.7129,5.80696,0.649302
55187,33,15,4244,118.501,32.5603,5.10712
55188,33,15,4244,133.442,37.0084,5.87536
