estno,state,county,naics,value,weight,miles
40653,25,3,323 ,87.4272,22.3762,8.29771
40654,25,3,323 ,101.165,22.6129,16.5546
40655,25,3,323 ,81.0046,18.0896,14.3775
40656,25,3,325 ,72.4377,207.405,32.0919
40657,25,3,325 ,63.4817,22.738,1.10259
40658,25,3,325 ,71.505,13.303,6.55166
40659,25,3,326 ,424.61,108.951,124.34
40660,25,3,326 ,463.105,100.95,71.698
40661,25,3,327 ,4.88663,19.2476,3.68855
40662,25,3,339 ,3.63456,5.53312,0.743252
40663,25,3,339 ,3.56443,6.79678,0.567611
40664,25,3,339 ,3.14945,6.00682,1.11457
40665,25,3,339 ,445.411,31.16,17.0047
40666,25,3,339 ,471.026,36.0829,9.19158
40667,25,3,339 ,397.973,39.2668,30.2779
40668,25,3,4231,172.887,20.836,7.20306
40669,25,3,4231,147.153,18.4652,1.54444
40670,25,3,4233,0.647727,91.5676,1.64672
40671,25,3,4233,4.44501,325.294,8.47346
40672,25,3,4233,2.41326,14.369,0.388204
40673,25,3,4237,288.008,7.58166,3.1646
40674,25,3,4238,117.921,6.45206,3.9234
40675,25,3,4243,0.531029,17.7202,0.420612
40676,25,3,4244,15.5885,3.27511,0.342439
40677,25,3,4244,12.4003,3.22057,0.108473
40678,25,3,4244,513.929,5.88496,1.03904
40679,25,3,4244,416.314,5.51849,0.729819
40680,25,3,4244,64.3518,10.6941,0.00352433
40681,25,3,4244,57.2073,13.8703,9.11211
40682,25,3,4249,12.6464,8.44681,7.25372
40683,25,3,4543,339.562,331.633,32.8794
40684,25,3,4543,411.403,384.592,12.8448
40685,25,3,4543,318.695,363.892,28.0562
40686,25,3,4543,304.193,417.873,2.98935
40687,25,3,4543,445.844,390.714,6.79603
40688,25,3,4543,1036.76,1059.96,76.3535
40689,25,3,4543,1104.56,1022.58,16.1025
40690,25,3,4543,1012.08,1059.7,34.3799
40691,25,3,4543,1048.63,988.359,137.471
40692,25,3,4543,945.268,946.683,58.6243
40693,25,3,5111,78.8267,31.0786,4.84029
40694,25,3,5111,73.953,37.1027,9.00185
40695,25,5,311 ,664.049,486.946,443.864
40696,25,5,311 ,667.679,545.006,219.612
40697,25,5,311 ,635.044,521.073,110.702
40698,25,5,311 ,694.423,413.918,341.859
40699,25,5,311 ,598.974,526.928,91.5858
40700,25,5,311 ,651.687,521.906,160.271
40701,25,5,311 ,580.712,521.288,119.393
40702,25,5,311 ,711.301,535.952,65.0192
40703,25,5,311 ,698.398,535.391,167.37
40704,25,5,312 ,360.652,151.751,3.04894
40705,25,5,312 ,361.307,145.447,0.588732
40706,25,5,312 ,33.6695,0.291905,0.0110736
40707,25,5,312 ,35.321,0.292523,0.0152475
40708,25,5,313 ,2143.54,186.091,219.632
40709,25,5,313 ,1973.17,146.039,61.2688
40710,25,5,314 ,1526.2,136.685,10.9277
40711,25,5,314 ,1583.78,121.888,8.52202
40712,25,5,314 ,1649.03,132.942,177.169
40713,25,5,321 ,238.225,570.084,20.4712
40714,25,5,321 ,357.037,460.032,20.5482
40715,25,5,321 ,354.201,533.347,73.2937
40716,25,5,322 ,180.865,175.48,189.018
40717,25,5,322 ,1364.53,21.3793,14.8352
40718,25,5,323 ,274.99,58.7141,23.4911
40719,25,5,323 ,234.145,53.0649,44.4766
40720,25,5,323 ,217.706,56.9337,35.9299
40721,25,5,323 ,237.66,64.7168,17.0612
40722,25,5,323 ,239.499,58.9591,22.8829
40723,25,5,323 ,236.438,50.5557,17.3967
40724,25,5,323 ,206.739,55.5144,24.2471
40725,25,5,323 ,225.097,66.0551,35.676
40726,25,5,324 ,0.0566174,0.0955352,0.0466839
40727,25,5,324 ,120.582,668.087,46.9926
40728,25,5,325 ,344.901,60.2503,23.4533
40729,25,5,325 ,305.808,72.2726,77.3547
40730,25,5,325 ,305.395,57.4142,17.9451
40731,25,5,325 ,281.544,111.397,16.5527
40732,25,5,325 ,279.689,108.457,102.008
40733,25,5,325 ,315.548,118.892,7.93999
40734,25,5,325 ,274.796,810.067,74.9768
40735,25,5,325 ,279.489,878.25,33.9439
40736,25,5,325 ,319.199,913.668,76.1768
40737,25,5,326 ,882.315,186.358,154.436
40738,25,5,326 ,726.948,224.137,42.1321
40739,25,5,326 ,751.183,192.862,233.694
40740,25,5,327 ,16.5367,55.5894,16.6993
40741,25,5,327 ,18.276,56.1622,1.89015
40742,25,5,327 ,17.237,61.8118,3.60626
40743,25,5,327 ,16.4357,44.9391,7.09317
40744,25,5,331 ,621.809,204.208,35.4931
40745,25,5,331 ,767.019,221.707,62.4186
40746,25,5,336 ,115.683,3.96388,4.64181
40747,25,5,336 ,113.702,4.60782,1.75531
40748,25,5,337 ,340.204,53.771,25.0162
40749,25,5,337 ,327.724,69.0603,4.6703
40750,25,5,339 ,16.4302,24.3765,4.42011
40751,25,5,339 ,17.2282,24.6503,0.265209
40752,25,5,339 ,15.8902,22.6401,12.8972
40753,25,5,339 ,15.5851,23.9453,7.33649
40754,25,5,339 ,17.2261,25.9176,4.758
40755,25,5,339 ,16.2796,27.3294,9.89202
40756,25,5,339 ,18.1697,25.6208,1.03257
40757,25,5,339 ,14.2644,26.813,11.8731
40758,25,5,339 ,16.21,29.0683,3.96639
40759,25,5,339 ,17.9592,33.7533,1.05527
40760,25,5,339 ,15.9056,26.1808,0.703237
40761,25,5,339 ,1795.18,165.837,117.018
40762,25,5,339 ,1482.88,135.494,47.1808
40763,25,5,339 ,1753.99,144.244,51.6585
40764,25,5,339 ,2009.95,155.807,94.5252
40765,25,5,339 ,1927.87,166.978,24.1527
40766,25,5,339 ,1536.42,165.415,12.6923
40767,25,5,339 ,1720.5,129.984,42.5821
40768,25,5,339 ,1819.32,140.44,180.811
40769,25,5,339 ,2084.93,131.581,101.568
40770,25,5,339 ,2026.55,142.743,111.622
40771,25,5,339 ,1978.01,137.445,4.02647
40772,25,5,4231,675.327,59.9179,54.4622
40773,25,5,4231,714.758,65.1882,9.14093
40774,25,5,4231,629.935,96.4532,25.1584
40775,25,5,4231,623.267,71.6643,40.8079
40776,25,5,4231,775.257,75.7199,21.8052
40777,25,5,4231,703.046,91.7881,18.7013
40778,25,5,4231,594.188,75.4865,40.0987
40779,25,5,4233,4.97849,830.981,14.8488
40780,25,5,4233,4.43377,687.067,20.7083
40781,25,5,4233,5.55581,695.583,3.62113
40782,25,5,4233,4.91147,771.51,20.7932
40783,25,5,4233,5.63997,766.63,13.6154
40784,25,5,4233,43.1027,2772.82,123.926
40785,25,5,4233,42.2544,2783.57,22.6659
40786,25,5,4233,36.6503,2583.01,83.5045
40787,25,5,4233,40.7539,3505.1,116.722
40788,25,5,4233,36.2029,3544.73,96.0606
40789,25,5,4233,21.2714,149.173,6.53067
40790,25,5,4233,21.8556,113.82,11.8013
40791,25,5,4233,20.3572,138.466,2.26461
40792,25,5,4233,22.2758,161.471,4.47342
40793,25,5,4233,19.1289,130.668,14.1947
40794,25,5,4237,1139.87,29.7517,31.087
40795,25,5,4237,900.83,26.46,17.7601
40796,25,5,4237,1135.23,31.1656,35.6066
40797,25,5,4238,1187.9,62.1919,32.7013
40798,25,5,4238,1088.58,75.0934,30.4293
40799,25,5,4238,923.273,74.4841,32.1156
40800,25,5,4238,1286.54,69.6162,2.27743
40801,25,5,4238,1263.96,61.5998,7.3045
40802,25,5,4238,1188.86,59.412,59.2999
40803,25,5,4238,1191.54,77.9431,49.8259
40804,25,5,4238,1215.12,67.8009,59.3932
40805,25,5,4238,1089.94,73.188,13.3806
40806,25,5,4238,995.987,71.2831,2.6463
40807,25,5,4238,1221.26,62.3613,33.4972
40808,25,5,4243,1.79148,52.9593,2.15868
40809,25,5,4243,1.93835,53.8748,4.07272
40810,25,5,4244,2490.7,43.2016,4.64287
40811,25,5,4244,2730.11,39.8778,14.4498
40812,25,5,4244,2658.25,42.0268,0.230622
40813,25,5,4244,2868.65,41.6878,20.192
40814,25,5,4244,2673.86,35.7065,16.5748
40815,25,5,4244,2217.88,37.1845,7.21207
40816,25,5,4244,2643.64,33.4871,3.33972
40817,25,5,4244,2657.25,45.2347,19.5279
40818,25,5,4244,2303.83,41.9638,7.1979
40819,25,5,4244,2508.33,33.0929,14.0209
40820,25,5,4244,2761.08,43.1157,17.1884
40821,25,5,4244,2994.19,40.9343,11.6672
40822,25,5,4244,100.441,22.4266,1.61361
40823,25,5,4244,85.6795,20.2707,0.779289
40824,25,5,4244,85.6787,17.2354,1.35244
40825,25,5,4244,83.4686,25.0895,2.17505
40826,25,5,4244,68.0824,17.7402,3.10077
40827,25,5,4244,96.352,19.2724,1.61243
40828,25,5,4244,92.2846,19.9095,1.27567
40829,25,5,4244,72.6575,18.9347,0.655819
40830,25,5,4244,84.1615,19.8225,0.449799
40831,25,5,4244,86.3348,22.6087,1.34438
40832,25,5,4244,85.7299,19.2668,0.0237754
40833,25,5,4244,76.3041,24.3334,1.27035
40834,25,5,4244,369.408,70.3979,14.571
40835,25,5,4244,379.734,70.7254,42.42
40836,25,5,4244,390.28,78.8148,26.2639
40837,25,5,4244,428.869,71.2999,70.9587
40838,25,5,4244,356.805,63.1224,26.0278
40839,25,5,4244,385.939,73.0946,44.0563
40840,25,5,4244,389.739,82.7531,8.57776
40841,25,5,4244,426.324,72.2686,51.6049
40842,25,5,4244,425.982,69.3411,47.1897
40843,25,5,4244,386.135,58.8035,34.8501
40844,25,5,4244,468.532,69.6125,12.364
40845,25,5,4244,394.507,63.6177,22.8982
40846,25,5,4249,45.7111,31.65,40.5644
40847,25,5,4249,40.6704,32.7476,0.705088
40848,25,5,4249,46.5472,31.2381,1.11263
40849,25,5,4249,43.26,30.8684,16.3162
40850,25,5,4543,2635.63,2633.35,180.987
40851,25,5,4543,2535.18,2655.33,96.7977
40852,25,5,4543,2606.66,2520.17,173.068
40853,25,5,4543,2824.79,2586.59,301.289
40854,25,5,4543,2827.26,2945.6,269.418
40855,25,5,4543,2488.41,2571.75,384.348
40856,25,5,4543,2628.95,2560.74,224.121
40857,25,5,4543,2644.72,2502.51,285.513
40858,25,5,4543,2052.89,2522.22,214.551
40859,25,5,4543,2071.35,2551.36,102.244
40860,25,5,4543,2243.68,3069.58,320.074
40861,25,5,4543,2581.87,2531.92,38.0662
40862,25,5,4543,2401.91,2744.11,193.283
40863,25,5,4543,731.017,1085.43,33.0112
40864,25,5,4543,788.921,1075.99,54.08
40865,25,5,4543,1024.18,982.505,82.3588
40866,25,5,4543,909.459,1000.7,47.261
40867,25,5,4543,911.12,854.446,61.8903
40868,25,5,4543,901.96,949.386,3.62755
40869,25,5,4543,919.71,1088.04,65.9456
40870,25,5,4543,688.997,1243.15,44.4808
40871,25,5,4543,925.828,959.284,96.1292
40872,25,5,4543,855.019,1156.52,21.7077
40873,25,5,4543,1043.33,1117.94,38.8456
40874,25,5,4543,927.244,832.58,43.9521
40875,25,5,4543,923.165,1093.78,19.2154
40876,25,5,5111,91.7817,64.2753,19.4555
40877,25,5,5111,107.702,54.4024,5.95227
40878,25,5,5111,135.97,61.1928,22.9413
40879,25,7,323 ,25.1658,4.02053,1.25978
40880,25,7,4244,281.146,4.08061,0.779052
40881,25,7,4244,7.6567,1.81519,0.223361
40882,25,7,4244,32.3838,7.75363,0.940059
40883,25,7,4543,268.878,231.936,23.8929
40884,25,7,4543,81.0781,97.229,7.89509
40885,25,7,5111,21.3172,11.1989,0.498503
40886,25,9,311 ,865.93,809.917,219.479
40887,25,9,311 ,1113.57,934.942,615.422
40888,25,9,311 ,888.218,743.725,232.907
40889,25,9,311 ,980.543,989.463,518.098
40890,25,9,311 ,970.411,1152.21,321.205
40891,25,9,311 ,782.074,890.551,208.487
40892,25,9,311 ,1050.19,954.665,381.707
40893,25,9,311 ,1043.41,799.196,452.251
40894,25,9,311 ,871.674,960.534,480.399
40895,25,9,311 ,1049.53,819.886,527.393
40896,25,9,311 ,1189.03,986.147,341.988
40897,25,9,311 ,1062.93,1011.76,450.518
40898,25,9,311 ,1079.23,968.099,185.746
40899,25,9,311 ,1092.81,1002.58,579.884
40900,25,9,311 ,1153.73,757.446,103.767
40901,25,9,312 ,672.973,323.674,12.3589
40902,25,9,312 ,699.887,287.61,0.988119
40903,25,9,312 ,960.06,293.412,32.7961
40904,25,9,312 ,58.0362,0.454669,0.0980615
40905,25,9,312 ,65.1479,0.502955,0.0920349
40906,25,9,312 ,61.4301,0.488405,0.131889
40907,25,9,313 ,1832.71,145.953,6.70008
40908,25,9,313 ,2046.5,111.3,80.5462
40909,25,9,314 ,1174.34,115.052,78.8359
40910,25,9,314 ,1345.16,106.152,114.389
40911,25,9,314 ,1619.97,111.419,74.9354
40912,25,9,316 ,4634.88,406.874,215.346
40913,25,9,316 ,4746.7,431.716,134.93
40914,25,9,321 ,469.091,643.257,212.769
40915,25,9,321 ,368.761,666.949,133.013
40916,25,9,321 ,518.538,660.614,42.5195
40917,25,9,321 ,470.375,708.352,134.792
40918,25,9,322 ,2271.64,27.4077,8.78491
40919,25,9,322 ,2434.2,29.9375,25.0115
40920,25,9,322 ,367.309,254.528,386.176
40921,25,9,322 ,390.381,275.6,125.335
40922,25,9,323 ,261.29,58.6507,18.6959
40923,25,9,323 ,262.865,66.9456,2.8351
40924,25,9,323 ,195.604,55.3499,19.2658
40925,25,9,323 ,271.581,54.4149,42.7072
40926,25,9,323 ,240.441,52.5906,14.3959
40927,25,9,323 ,251.78,52.5132,40.8985
40928,25,9,323 ,261.311,64.1889,24.8426
40929,25,9,323 ,247.522,60.6355,12.5273
40930,25,9,324 ,0.0609813,0.0815495,0.0136894
40931,25,9,324 ,119.317,493.282,28.4551
40932,25,9,325 ,623.528,2163.77,242.929
40933,25,9,325 ,743.577,2033.87,166.218
40934,25,9,325 ,655.735,2111.48,129.987
40935,25,9,325 ,624.108,2273.32,526.082
40936,25,9,325 ,613.364,1994,232.929
40937,25,9,325 ,731.208,2128.95,42.6879
40938,25,9,325 ,695.503,1839.67,295.029
40939,25,9,325 ,583.983,2036.8,21.3089
40940,25,9,325 ,981.668,154.939,69.2848
40941,25,9,325 ,899.65,142.232,144.97
40942,25,9,325 ,838.659,127.262,42.196
40943,25,9,325 ,949.206,133.489,171.731
40944,25,9,325 ,939.34,119.35,79.1575
40945,25,9,325 ,808.129,134.579,24.6525
40946,25,9,325 ,824.751,122.277,164.186
40947,25,9,325 ,887.556,121.826,164.159
40948,25,9,325 ,736.66,279.933,75.3686
40949,25,9,325 ,697.394,260.729,26.6092
40950,25,9,325 ,675.879,244.546,5.82212
40951,25,9,325 ,738.364,249.078,113.967
40952,25,9,325 ,709.338,254.366,134.78
40953,25,9,325 ,674.625,278.189,109.997
40954,25,9,325 ,723.19,200.901,41.2844
40955,25,9,325 ,798.299,262.928,21.5842
40956,25,9,326 ,1169.96,237.85,122.449
40957,25,9,326 ,891.055,279.748,378.159
40958,25,9,326 ,995.531,280.196,26.5625
40959,25,9,326 ,1156.75,245.618,398.015
40960,25,9,326 ,1104.29,294.621,186.14
40961,25,9,327 ,8.41392,25.5115,6.06837
40962,25,9,327 ,10.4573,27.0684,5.18612
40963,25,9,331 ,243.472,67.3036,1.52682
40964,25,9,336 ,239.987,11.634,1.23056
40965,25,9,336 ,216.282,10.1229,0.570402
40966,25,9,336 ,266.428,10.8983,0.418426
40967,25,9,336 ,210.772,11.7004,0.455781
40968,25,9,336 ,197.435,9.96766,6.47797
40969,25,9,337 ,669.954,136.616,2.69594
40970,25,9,337 ,702.602,123.201,16.9999
40971,25,9,337 ,632.876,137.992,34.3265
40972,25,9,337 ,658.409,129.217,71.4196
40973,25,9,337 ,670.431,135.378,39.2715
40974,25,9,339 ,14.0503,18.5654,3.66306
40975,25,9,339 ,14.7374,26.0745,1.34565
40976,25,9,339 ,15.1434,21.3266,6.8928
40977,25,9,339 ,14.1356,25.6398,6.99459
40978,25,9,339 ,14.3846,24.7252,2.84998
40979,25,9,339 ,15.9534,19.6476,5.44778
40980,25,9,339 ,17.4026,24.6817,0.298631
40981,25,9,339 ,14.6086,23.8899,7.27448
40982,25,9,339 ,13.0642,25.3812,2.8543
40983,25,9,339 ,13.526,29.1454,4.60069
40984,25,9,339 ,1626.85,156.557,22.9493
40985,25,9,339 ,1636.85,113.992,69.6915
40986,25,9,339 ,1130.32,134.68,64.6779
40987,25,9,339 ,2035.84,125.171,120.871
40988,25,9,339 ,1485.87,147.269,66.8249
40989,25,9,339 ,1528.71,146.74,56.9627
40990,25,9,339 ,1429.45,126.299,86.5762
40991,25,9,339 ,1750.92,123.38,128.68
40992,25,9,339 ,1576.53,131.314,0.673418
40993,25,9,339 ,1650.82,138.053,74.5991
40994,25,9,4231,716.291,80.5831,27.2831
40995,25,9,4231,774.62,80.6565,66.1187
40996,25,9,4231,574.307,86.1095,8.77222
40997,25,9,4231,520.963,74.1131,18.4409
40998,25,9,4231,637.505,61.9937,8.00368
40999,25,9,4231,628.109,76.75,45.7059
41000,25,9,4233,24.0783,1557.82,87.6051
41001,25,9,4233,23.6861,1739.18,10.3264
41002,25,9,4233,21.7212,1785.09,90.3483
41003,25,9,4233,2.88985,438.34,9.566
41004,25,9,4233,3.61386,426.857,7.81246
41005,25,9,4233,3.24284,428.413,9.43788
41006,25,9,4233,12.3735,77.9969,1.63768
41007,25,9,4233,12.8281,75.915,1.30068
41008,25,9,4233,12.9572,82.1224,4.23352
41009,25,9,4237,2263.78,57.998,108.118
41010,25,9,4237,2345.11,56.9668,59.642
41011,25,9,4237,1818.24,52.8802,24.1418
41012,25,9,4237,1621.53,54.7144,31.6419
41013,25,9,4237,2020.47,49.5175,134.107
41014,25,9,4238,1450.78,58.4359,60.1593
41015,25,9,4238,1260.66,76.5704,47.5095
41016,25,9,4238,1332.81,78.491,76.413
41017,25,9,4238,1349.07,79.7825,24.1934
41018,25,9,4238,1360.99,64.3749,14.4552
41019,25,9,4238,1250.62,62.2858,20.943
41020,25,9,4238,1347.55,84.5103,56.4189
41021,25,9,4238,1202.26,64.425,46.9118
41022,25,9,4238,1328.63,70.7843,74.9721
41023,25,9,4238,1097.06,63.2717,35.733
41024,25,9,4238,1151.43,81.8002,58.6082
41025,25,9,4238,1357,71.5262,56.7117
41026,25,9,4243,3.62463,120.533,0.479134
41027,25,9,4243,3.96891,116.772,1.00429
41028,25,9,4243,4.86806,118.428,1.15507
41029,25,9,4243,4.00152,114.516,1.04124
41030,25,9,4244,429.631,96.5838,29.4628
41031,25,9,4244,414.927,84.0408,92.4528
41032,25,9,4244,497.191,74.1384,4.82441
41033,25,9,4244,490.686,99.1274,64.0479
41034,25,9,4244,493.732,84.1241,78.9166
41035,25,9,4244,468.299,88.641,59.0673
41036,25,9,4244,477.22,90.0977,83.1333
41037,25,9,4244,471.011,83.6875,58.5335
41038,25,9,4244,467.779,98.0613,53.7581
41039,25,9,4244,508.516,98.2945,61.0925
41040,25,9,4244,562.945,93.3653,41.9992
41041,25,9,4244,437.982,67.9502,53.9457
41042,25,9,4244,473.075,92.7975,4.52456
41043,25,9,4244,524.663,77.9522,47.9905
41044,25,9,4244,425.646,89.6568,22.9165
41045,25,9,4244,2894.84,44.8889,20.0742
41046,25,9,4244,3106.59,54.7277,16.8801
41047,25,9,4244,2855.68,47.5884,1.78681
41048,25,9,4244,3212.39,49.94,9.81491
41049,25,9,4244,3164.53,44.9106,11.9701
41050,25,9,4244,3175.84,53.0954,21.8195
41051,25,9,4244,3077.38,52.7842,12.7037
41052,25,9,4244,3380.42,37.6303,3.99236
41053,25,9,4244,3539.41,42.7705,11.7121
41054,25,9,4244,3635.08,55.8121,15.2764
41055,25,9,4244,3248.05,49.0842,20.9142
41056,25,9,4244,3968.52,51.0985,6.39701
41057,25,9,4244,3011.75,44.6606,10.349
41058,25,9,4244,2618.8,48.1614,23.5522
41059,25,9,4244,3550.73,56.6331,7.04581
41060,25,9,4244,91.295,27.3683,1.10806
41061,25,9,4244,113.053,23.833,0.196663
41062,25,9,4244,95.9371,26.3322,1.94759
41063,25,9,4244,117.169,23.2805,1.25387
41064,25,9,4244,84.0471,28.8048,1.07094
41065,25,9,4244,105.56,25.8269,0.319419
41066,25,9,4244,113.16,26.1082,1.62278
41067,25,9,4244,114.935,24.4504,1.6193
41068,25,9,4244,96.5178,22.7253,1.93447
41069,25,9,4244,100.201,28.1846,2.28778
41070,25,9,4244,89.2908,25.8032,1.61419
41071,25,9,4244,105.873,25.9557,1.34286
41072,25,9,4244,88.8449,26.6985,0.132879
41073,25,9,4244,104.789,27.4323,2.54965
41074,25,9,4244,100.475,25.7061,1.64505
41075,25,9,4245,573.867,249.625,23.6253
41076,25,9,4245,9.59361,23.3603,0.234829
41077,25,9,4245,675.205,237.44,153.321
41078,25,9,4249,68.2578,47.5671,23.3333
41079,25,9,4249,56.8277,41.0526,10.4413
41080,25,9,4249,57.4865,41.5416,25.6251
41081,25,9,4249,67.6249,41.8677,18.7539
41082,25,9,4249,59.7836,45.0902,45.5265
41083,25,9,4543,2899.75,2649.1,416.314
41084,25,9,4543,2626.18,2723.76,188.1
41085,25,9,4543,2715.63,2461.61,149.112
41086,25,9,4543,2975.85,3500.83,44.0746
41087,25,9,4543,2318.77,2602.22,255.465
41088,25,9,4543,2909.2,2939.69,58.4134
41089,25,9,4543,2759.62,3381.21,454.714
41090,25,9,4543,2430.03,2981.49,197.836
41091,25,9,4543,2775.02,2409.03,177.606
41092,25,9,4543,2976.98,2334.38,60.6501
41093,25,9,4543,2581.75,2883.75,202.55
41094,25,9,4543,2563.55,2329.13,272.106
41095,25,9,4543,2555.57,2639.62,114.473
41096,25,9,4543,2666.13,2483.53,359.527
41097,25,9,4543,1060.93,899.073,181.876
41098,25,9,4543,1055.13,1027.11,37.8516
41099,25,9,4543,840.328,1111.92,74.3295
41100,25,9,4543,872.312,1241.23,14.5186
41101,25,9,4543,1016.75,1040.16,59.2147
41102,25,9,4543,771.818,1048.62,11.0478
41103,25,9,4543,1105.76,1115.59,41.9087
41104,25,9,4543,898.765,1090.12,24.9127
41105,25,9,4543,904.307,1211.21,102.879
41106,25,9,4543,1034.34,875.03,4.03538
41107,25,9,4543,845.022,1080.52,79.6694
41108,25,9,4543,955.259,1053.61,51.6318
41109,25,9,4543,919.567,1130.53,108.859
41110,25,9,4543,949.927,1096.03,31.1144
41111,25,9,5111,180.966,154.865,1.13982
41112,25,9,5111,258.748,115.112,14.1024
41113,25,9,5111,236.044,144.461,18.5944
41114,25,9,5111,196.828,112.082,24.0331
41115,25,9,5111,232.289,112.669,25.1275
41116,25,9,5111,211.548,123.406,3.43267
41117,25,11,311 ,156.959,182.908,16.0841
41118,25,11,311 ,171.041,154.222,74.4755
41119,25,11,311 ,177.188,164.99,82.8853
41120,25,11,312 ,23.0356,0.214375,0.0242178
41121,25,11,312 ,252.352,101.873,8.97166
41122,25,11,321 ,147.437,186.983,9.46824
41123,25,11,322 ,946.186,12.9746,9.53934
41124,25,11,322 ,131.81,148.719,56.9232
41125,25,11,323 ,44.5501,8.92025,0.102773
41126,25,11,326 ,250.403,57.8561,27.447
41127,25,11,327 ,2.92506,8.41209,2.00047
41128,25,11,331 ,234.23,80.9611,20.9071
41129,25,11,337 ,85.4886,14.1372,6.68897
41130,25,11,339 ,1.64172,3.04006,0.690095
41131,25,11,339 ,228.416,15.8652,4.30538
41132,25,11,4231,58.3871,7.11291,2.21825
41133,25,11,4238,101.924,5.49852,3.91324
41134,25,11,4244,188.666,2.90445,0.814483
41135,25,11,4244,5.52568,1.68699,0.00555595
41136,25,11,4244,34.1175,5.52497,3.6222
41137,25,11,4249,18.7965,11.8755,5.69966
41138,25,11,4249,20.302,12.6278,5.90734
41139,25,11,4543,244.792,255.044,24.8742
41140,25,11,4543,93.3536,85.3761,3.83808
41141,25,11,5111,37.1825,16.5167,6.2342
41142,25,13,311 ,363.739,277.803,185.856
41143,25,13,311 ,337.559,314.603,41.5015
41144,25,13,311 ,327.648,308.333,206.981
41145,25,13,311 ,297.554,314.188,71.4959
41146,25,13,311 ,348.545,263.898,116.02
41147,25,13,312 ,155.237,55.8635,4.75073
41148,25,13,312 ,13.8923,0.0995233,0.012081
41149,25,13,314 ,589.685,45.1132,57.4263
41150,25,13,321 ,452.229,715.536,214.867
41151,25,13,321 ,462.246,599.336,63.6292
41152,25,13,321 ,436.678,570.224,25.9801
41153,25,13,322 ,726.478,710.424,51.629
41154,25,13,322 ,691.554,585.039,761.327
41155,25,13,322 ,619.416,527.659,238.288
41156,25,13,322 ,735.916,613.98,828.133
41157,25,13,322 ,4916.23,54.5833,128.26
41158,25,13,322 ,5037.52,59.6549,9.78187
41159,25,13,322 ,4611.19,56.3383,4.89423
41160,25,13,322 ,5045.02,72.0844,35.6542
41161,25,13,323 ,226.036,48.9783,25.0099
41162,25,13,323 ,222.08,54.7922,14.3483
41163,25,13,323 ,197.434,59.3505,27.4488
41164,25,13,323 ,205.464,49.0581,28.2237
41165,25,13,323 ,193.858,58.7529,7.43816
41166,25,13,323 ,240.241,48.4892,11.5862
41167,25,13,323 ,225.496,44.603,20.0515
41168,25,13,324 ,125.857,573.827,11.4088
41169,25,13,324 ,0.0538604,0.113639,0.0308467
41170,25,13,325 ,342.458,1109.86,104.237
41171,25,13,325 ,313.237,898.919,74.1241
41172,25,13,325 ,259.708,799.94,41.7143
41173,25,13,325 ,394.376,55.6495,96.3799
41174,25,13,325 ,289.032,63.4563,14.003
41175,25,13,325 ,346.112,68.8946,50.2253
41176,25,13,325 ,327.339,113.565,54.7694
41177,25,13,325 ,311.04,142.472,24.5529
41178,25,13,325 ,319.584,120.861,6.41155
41179,25,13,326 ,911.424,182.635,75.7184
41180,25,13,326 ,1040.4,235.474,95.2344
41181,25,13,326 ,1092.88,188.693,64.7195
41182,25,13,326 ,882.842,197.796,77.0819
41183,25,13,327 ,11.6316,28.0732,0.802169
41184,25,13,327 ,12.3608,36.8246,2.77004
41185,25,13,331 ,996.919,249.277,140.696
41186,25,13,331 ,869.166,230.148,27.4142
41187,25,13,331 ,995.113,230.777,5.41275
41188,25,13,336 ,77.7438,3.79185,1.6135
41189,25,13,336 ,73.1402,3.29333,1.5208
41190,25,13,337 ,401.298,88.1001,26.4701
41191,25,13,337 ,440.731,81.6355,19.9031
41192,25,13,337 ,335.764,96.0529,51.484
41193,25,13,339 ,8.94051,14.3202,2.81908
41194,25,13,339 ,8.12434,12.9566,5.44572
41195,25,13,339 ,9.19654,15.0567,1.86121
41196,25,13,339 ,9.64931,16.8231,7.12534
41197,25,13,339 ,9.11112,8.54861,5.02835
41198,25,13,339 ,10.1489,12.6901,3.19903
41199,25,13,339 ,1065.15,76.0981,11.8204
41200,25,13,339 ,914.346,88.8532,25.8095
41201,25,13,339 ,1041.24,72.2478,48.97
41202,25,13,339 ,1003.37,82.2738,24.4462
41203,25,13,339 ,840.454,86.6228,61.5257
41204,25,13,339 ,947.036,75.1501,35.8039
41205,25,13,4231,514.051,51.8847,16.2507
41206,25,13,4231,409.799,57.0713,2.92966
41207,25,13,4231,471.626,54.9161,12.9226
41208,25,13,4231,532.105,46.4079,16.5235
41209,25,13,4231,400.771,50.671,10.3399
41210,25,13,4233,3.60155,483.147,7.65396
41211,25,13,4233,3.78588,601.462,4.20034
41212,25,13,4233,3.64086,543.313,9.48278
41213,25,13,4233,3.7417,502.54,3.47102
41214,25,13,4233,17.918,87.7311,7.65099
41215,25,13,4233,16.5156,97.2839,7.69253
41216,25,13,4233,15.7409,92.9028,1.99885
41217,25,13,4233,15.0029,84.2465,5.35764
41218,25,13,4233,27.2432,1771.05,125.694
41219,25,13,4233,23.4315,2390.61,10.0011
41220,25,13,4233,30.3417,2026.98,157.068
41221,25,13,4233,29.3065,2163.02,184.276
41222,25,13,4237,2536.17,67.4206,25.5259
41223,25,13,4237,2414.86,77.554,17.4682
41224,25,13,4237,2119.08,69.1653,26.3902
